imdbcode,keywords
tt3181822,"['older woman younger man relationship', 'infidelity', 'adultery', 'argument', 'mother son relationship', 'oral sex', 'woman has sex with a teenager', 'woman has an affair with a teenage boy', 'female nudity', 'sex scene']"
tt1065073,"['domestic abuse', '12 year time span', 'separated parents', 'growing up', 'parenting', 'divorced parents', 'coming of age', 'abusive husband', 'marriage', 'school']"
tt0842926,"['female frontal nudity', 'pantyhose', 'lesbian', 'f rated', 'sex scene', 'gay parent', 'father son relationship', 'father daughter relationship', 'lesbianism', 'female nudity']"
tt2828996,"['bare breasts', 'sexual innuendo', 'obscene finger gesture', 'parody', 'squirting orgasm', 'home movie', 'lawn mowing', 'moving in', 'flatulence', 'reference to steven tyler']"
tt2034139,"['looking at oneself in a mirror', 'woman in a bathtub', 'supernatural power', 'psychotronic film', 'evil', 'prophecy', 'hotel', 'hospital', 'car fire', 'camera shot of feet']"
tt0230600,"['mansion', 'haunting', 'surprise ending', 'suicide attempt', 'able to see the dead', 'xeroderma pigmentosum', 'mother daughter relationship', 'curtain', 'mute', 'medium']"
tt0770802,"['subway', 'islam', 'shanghai china', 'woman wears a thong bikini', 'trippy', 'yellowstone national park', 'turkey the country', 'hall of mirrors', 'palace of versailles', 'mont saint michel france']"
tt1645080,"['principal', 'artist', 'high school', 'rebellious teenager', 'teenage angst', 'new york city new york', 'fatalist', 'usa', 'united states', 'father in law son in law relationship']"
tt0873886,"['drugged drink', 'atf agent', 'pastor', 'pretending to be dead', 'ball gag', 'blow job in a car', 'cult', 'cult leader', 'saran wrap', 'kidnapping']"
tt2076220,"['graveyard', 'fake beard and mustache', 'erotic dance', 'musical sequence', 'experimental film', 'male full frontal nudity', 'insanity', 'movie theater', 'dog', 'school party']"
tt2910814,"['road trip', 'girlfriend in a coma', 'computer hacker', 'prosthetic leg', 'alien contact', 'alien', 'nosebleed', 'area 51', 'hazmat suit', 'abduction']"
tt1839642,"['husband wife relationship', 'dead husband', 'lookalike', 'memory', 'beach', 'mexico', 'marijuana', 'drug use', 'gift', 'wedding anniversary']"
tt6107548,"['fictional television talk show host', 'television writer', 'fictional tv show', 'fictional late night tv show', 'feminism', 'ethnic diversity', 'racial diversity', 'husband wife relationship', 'f rated', 'reference to mike nichols']"
tt4383288,"['wound', 'f rated', 'triple f rated', 'dance', 'ballet', 'modern dance', 'female protagonist', 'held at gunpoint', 'deer', 'rabbit']"
tt2403393,"['dance', 'desert', 'iran', 'dancer', 'dancing', 'youtube', 'ends with biographical notes', 'what happened to epilogue', 'friendship', 'freestyle performance']"
tt2893490,"['character name as title', 'loneliness', 'bank clerk', 'father son relationship', 'veterinary', 'swallowing a key', 'surgery', 'dating', 'earthquake', 'man wears eyeglasses']"
tt1529572,"['lying about age', 'internet chat', 'father daughter relationship', 'teenager', 'internet grooming', 'revenge motive', 'obsession', 'scene during end credits', 'pedophile', 'girl']"
tt1464580,"['post apocalypse', 'vampire', 'vampire hunter', 'survival', 'religious fanaticism', 'road movie', 'canada', 'brotherhood', 'epidemic', 'coming of age']"
tt2199543,"['male full frontal nudity', 'gay sex', 'drowning', 'male pubic hair', 'berlin germany', 'anal sex', 'swimming', 'pubic hair', 'reconciliation', 'fortaleza brazil']"
tt2059171,"['game', 'severed arm', 'brother brother relationship', 'police', 'financial trouble', 'dare', 'challenge', 'horror movie remake', 'remake of thai film', 'limerick']"
tt1719071,"['multi generational', 'female stockinged legs', 'grey pantyhose', 'pantyhose', 'aloof', 'marriage', 'wedding', 'psychiatric hospital', 'self injury', 'psychological trauma']"
tt1844203,"['title directed by female', 'title written by female', 'year 2011', 'f rated']"
tt1056477,"['latina', 'south central los angeles']"
tt0808285,"['bar', 'heart attack', 'bartender', 'death', 'mentor protege relationship', 'rudeness', 'coffee', 'cage', 'coffee bean', 'curmudgeon']"
tt7220754,"['heavy metal band', 'heavy metal', 'metal festival', 'road trip', 'small town', 'heavy metal music', 'finn abroad', 'band', 'death', 'death of band member']"
tt1341167,"['crow', 'exploding animal', 'yorkshire', 'home video', 'toy ak 47', 'shot with a squirt gun', 'reference to al kaida', 'swallowing a key', 'stuffed in a car trunk', 'bound with jumper cables']"
tt1303828,"['vigilante', 'superhero', 'gun running', 'organized crime', 'pimp', 'intentionally misspelled title', 'secret identity', 'non comic book superhero', 'character name as title', 'defendor character']"
tt6772950,"['playing truth or dare', 'forced suicide', 'abandoned church', 'group of friends', 'college', 'broken hand', 'ruins', 'pool table', 'demon', 'immolation']"
tt4263482,"['witch', 'goat', 'black magic', 'death', 'rabbit', 'isolation', 'possession', 'animal attack', 'new england', 'forest']"
tt1072748,"['ghost', 'winchester house', 'widower', 'gothic horror', 'haunted house', 'garden house', 'nailing door shut', 'inspired by true events', 'inspired by actual events', 'rifle']"
tt2387433,"['alien abduction', ""child's drawing"", 'dead bird', 'job interview', 'shotgun', 'child abduction', 'security system', 'walkie talkie', 'brother brother relationship', 'husband wife relationship']"
tt4103724,"['country singer', 'wedding day', 'father son relationship', 'playing guitar', 'father daughter relationship', 'jilted', 'cell phone store', 'broken cell phone', 'voice mail', 'new orleans louisiana']"
tt1305806,"['soccer game', 'concealed', 'clandestine', 'undercover', 'full frontal female nudity', 'photograph', 'alcohol', 'drinking alcohol', 'letter', 'football pitch']"
tt6053438,"['priest as protagonist', 'church', 'suicide', 'christianity', 'reference to god', 'priest', 'climate change', 'global warming', 'environmentalism', 'religion']"
tt2592094,['supernatural power']
tt3721936,"['road movie', 'triple f rated', 'male full frontal nudity', 'male frontal nudity', 'public nudity', 'jealousy', 'truck stop', 'runaway', 'road trip', 'sex scene']"
tt3859304,"['male full frontal nudity', 'home movie', 'trampoline', 'gymnast', 'olympics', 'balance beam', 'sports injury', 'uneven parallel bars', 'trophy', 'olympic medal']"
tt3103166,"['wrestler', 'wrestling']"
tt5001130,"['climate change', 'environment', 'nature', 'energy', 'science', 'pollution', 'china', 'brazil', 'niger delta', 'indonesia']"
tt2106476,"['kindergarten teacher', 'hunt', 'gunshot', 'punched in the face', 'false accusation of child abuse', 'deer', 'gun', 'friendship between men', 'blood on face', 'choir']"
tt1615147,"['financial crisis', 'financial disaster', 'capital management', 'investment fraud', '21st century', '2000s', 'management', 'risk management', 'risk', 'investment']"
tt2582802,"['drummer', 'music school', 'new york city', 'conservatory', 'drum solo', 'teacher misconduct', 'mentor protege relationship', 'teacher student relationship', 'emotional abuse', 'obsession']"
tt5688932,"['absurdism', 'social satire', 'oakland california', 'telemarketing', 'slave labor', 'voice change', 'performance art', 'living in a garage', 'black american', 'capitalism']"
tt1532503,"['gay relationship', 'older man younger man relationship', 'looking at oneself in a mirror', 'death', 'cancer', 'french', 'actress', 'flashback', 'terrier', 'hotel']"
tt4501454,"['overbearing mother', 'lesbian wedding', 'mother daughter relationship', 'singing in a car', 'reference to atlantic city new jersey', 'reference to peggy lee', 'stairway', 'reference to youtube', 'singer', 'singing']"
tt1536044,"['no music', 'supernatural horror', 'found footage', 'ends with text', 'text narration', 'horror movie prequel', 'prequel and sequel', 'surprise ending', 'bad guy wins', 'violence']"
tt3832914,"['jump rope competition', 'closet', 'christian film', 'submissive woman', 'dysfunctional family', 'two word title', 'prayer', 'confession', 'repentance', 'spiritual warfare']"
tt6110648,"['murder', 'blood', 'gore', 'abuse of power', 'suspense', 'nightmare', 'political thriller', 'fascism', 'dystopia', 'corrupt system']"
tt1922777,"['writer', 'found footage', 'box', 'super 8', 'ghost', 'fear', 'film projector', 'film reel', 'snuff film', 'first part']"
tt6499752,"['microchip', 'dystopia', 'revenge', 'surgery', 'artificial intelligence', 'violence', 'widower', 'quadriplegic', 'implant', 'near future']"
tt2209418,"['hotel', 'hotel room', 'writer', 'dinner', 'jealousy', 'sex', 'female nudity', 'marriage', 'chapel', 'greece']"
tt5114154,"['psychological drama', 'couple relationship', 'father son relationship', 'mother son relationship', 'car accident', 'psychological romance drama', 'dementia', 'quitting job', 'beach', 'writer']"
tt4972062,"['improvisation', 'improv', 'improvisational comedy', 'three word title', 'written by director', 'written by star', 'group of friends', 'boyfriend girlfriend relationship', 'friendship', 'argument']"
tt4034354,"['dead body', 'corpse', 'talking to a dead body', 'island', 'reference to netflix', 'talking corpse', 'buddy comedy', 'gross out comedy', 'fart', 'deserted island']"
tt2347569,"['best friend', 'father daughter relationship', 'mother daughter relationship', 'mumblecore', 'f rated', 'dancer', 'apartment', 'dance company', 'apprentice', 'twenty something']"
tt0878835,"['reference to pubic hair', 'reference to howard stern', 'neighbor', 'new york city', 'first date', 'apartment', 'new york', 'f rated', 'written by director', 'two word title']"
tt0082111,"['champagne', 'cigar', 'poker game', 'repetition in title', 'remake of european film', 'american remake of european film', 'american remake', 'american remake of french film', 'literature on screen', 'french literature on screen']"
tt1462054,"['letter', 'faith', 'cancer', 'prayer', 'hope', 'soccer', 'salvation', 'radiation', 'pastor', 'brain tumor']"
tt3099498,"['walrus', 'canada', 'search', 'deception', 'mansion', 'convenience store clerk', 'convenience store', 'man in a wheelchair', 'drugged drink', 'nonlinear timeline']"
tt1667307,"['college', 'college campus', 'fraternity', 'depression', 'dance craze', 'transfer student', 'quirky', 'comedy of manners', 'vintage clothing', 'disappearance']"
tt1640459,"['vigilante', 'shotgun', 'hobo', 'rampage', 'gore', 'pedophile', 'prostitute', 'neo 80s', 'corrupt cop', 'blood splatter']"
tt2690138,"['actor plays himself', 'clothed female naked male scene', 'gay character', 'girl wears panties', 'man in a shower', 'man sits on a toilet', 'man wears underwear', 'man wears briefs', 'woman wears underwear', 'man wrapped in a towel']"
tt1920849,"['bachelorette party', 'stripper', 'wedding dress shop', 'bachelorette', 'strip club', 'drunken woman', 'hotel room', 'bridesmaid', 'bride', 'wedding party']"
tt1232776,"['15 year old', 'dancing', 'council estate', 'older man younger woman relationship', 'sex with a minor', 'suburb', 'essex', 'little sister', 'trespassing', 'teen movie']"
tt0088961,"['mining', 'space exploration', 'explosion in space', 'corpse', 'alien', 'creature', 'trapped in space', 'saturn the planet', 'spaceship', 'space travel']"
tt3253232,['therapist']
tt1148200,"['characters killed one by one', 'teenage girl', 'woman in bathtub', 'female in shower', 'generation y', 'teenage', 'murder', 'chain', 'mysterious killer', 'blood splatter']"
tt1855401,"['penis', 'man wears eyeglasses', 'shopping mall', 'six word title', 'female cinematographer', 'self referential', 'film in film', 'reference to steven spielberg', 'severed head', 'defecation']"
tt1346961,"['widower', 'ghost', 'novelist', 'irish', 'kiss', 'blood on face', 'wraith', 'male underwear', 'hairy chest', 'bare chested male']"
tt1282046,['f rated']
tt0443465,"['chance meeting', 'blonde', 'cleavage', 'train station', 'busking', 'stolen handbag', 'grand central station manhattan new york city', 'cell phone', 'jazz musician', 'subway train']"
tt1535616,"['apocalypse', 'radiation sickness', 'rape', 'gay kiss', 'shelter', 'basement', 'torture', 'nuclear explosion', 'sodomy', 'tied up']"
tt1151410,"['female friendship', 'coming of age', 'boarding school', 'friendship', 'self injury', 'husband wife relationship', 'teacher', 'female bonding', 'lesbian', 'new england']"
tt1152822,"['film clip', 'cheating at a game', 'black and white scene', 'economics', 'incentive', 'human nature', 'experiment', 'sumo wrestling', 'ice cream', 'louis brandeis quotation']"
tt1509803,"['character name as title', 'nickname as title', 'forename in title', 'three word title', 'barefoot male', 'scientist', 'office', 'superhero', 'australian supernatural', 'australian fantasy']"
tt6512428,"['iraq war', 'christian propaganda', 'based on true story']"
tt2718492,"['poland', 'nun', '1960s', 'jew', 'convent', 'loss of virginity', 'anti semitism', 'persecution of jews', 'polish jewish discrimination', 'suicide']"
tt2243537,"['parody', 'priest', 'spoof', 'psychic', 'female nudity', 'hamburger', 'urination', 'swimming pool', 'video camera', 'face slap']"
tt2247692,"['propaganda', 'partisan commentary', 'mockumentary', 'fake news', 'punctuation in title', 'apostrophe in title', 'year in title', 'number in title', 'papadum', '2008 presidential election']"
tt2609912,"['stand up', 'toronto', 'montreal', 'lying', 'reference to twitter', 'reference to youtube', 'birmingham england', 'reference to spider man', 'reference to jay z', 'scene during end credits']"
tt1714206,"['drunkenness', 'separation', 'fear', 'drinking on the job', 'first kiss', 'teacher', 'teenage drinking', 'teenage sex', 'sex', 'drinking']"
tt4698684,"['coming of age', 'foster father foster son relationship', 'manhunt', 'new zealand', 'faked death', 'juvenile delinquent', 'fat boy', 'misunderstanding', 'haiku', 'dog']"
tt0090837,"['person on fire', 'exploding head', 'mall', 'robot kills human', 'shopping center', 'cunnilingus', 'overhearing sex', 'orgy', 'characters murdered one by one', 'public nudity']"
tt1390539,"['child gagged', 'bound and gagged', 'medallion', 'island', 'cobra', 'cave', 'waterfall', 'wish', 'search', 'archaeologist']"
